自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
日産,クリッパーバン,U71V/U72V,,3G83,AT/MT,オープンデフ,NA<br>U71V:2WD/U72V:4WD,2WAY,123200,,302047,LSD-500-F2-qq-e-f1-612k,4996338008992,LSD 500 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,1.5WAY,123200,,297059,LSD-500-C15-qq-e-f1-526k,4996338007018,LSD 500 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,1WAY,123200,,300059,LSD-500-F-qq-e-f1-573k,4996338008985,LSD 500 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,1WAY,123200,,300532,LSD-500-C-qq-e-f1-572k,4996338007001,LSD 500 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,2WAY,123200,,301046,LSD-500-F2-qq-e-f1-613k,4996338008992,LSD 500 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,1.5WAY,123200,,298060,LSD-501-L15-qq-e-f1-527k,4996338007179,LSD 501 L15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,1WAY,123200,,301049,LSD-501-F-qq-e-f1-574k,4996338007148,LSD 501 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,2WAY,123200,,298063,LSD-501-L2-qq-e-f1-615k,4996338007162,LSD 501 L2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,2WAY,123200,,299554,LSD-501-F2-qq-e-f1-614k,4996338007155,LSD 501 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,1.5WAY,83600,,298071,LSD-600-C15-qq-e-f1-528k,4996338008855,LSD 600 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,83600,,296578,LSD-600-C-qq-e-f1-575k,4996338008848,LSD 600 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,83600,,296580,LSD-600-F-qq-e-f1-576k,4996338008824,LSD 600 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,2WAY,83600,,299573,LSD-600-F2-qq-e-f1-616k,4996338008831,LSD 600 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1.5WAY,83600,,299578,LSD-601-C15-qq-e-f1-529k,4996338008930,LSD 601 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,83600,,296587,LSD-601-C-qq-e-f1-577k,4996338008923,LSD 601 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,83600,,300551,LSD-601-F-qq-e-f1-578k,4996338008909,LSD 601 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,2WAY,83600,,301073,LSD-601-F2-qq-e-f1-617k,4996338008916,LSD 601 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1.5WAY,83600,,297541,LSD-601-C15-qq-e-f1-530k,4996338008930,LSD 601 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,83600,,298078,LSD-601-C-qq-e-f1-579k,4996338008923,LSD 601 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,83600,,300552,LSD-601-F-qq-e-f1-580k,4996338008909,LSD 601 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,2WAY,83600,,298081,LSD-601-F2-qq-e-f1-618k,4996338008916,LSD 601 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,1.5WAY,123200,,301051,LSD-501-L15-qq-e-f1-532k,4996338007179,LSD 501 L15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,1WAY,123200,,300536,LSD-501-F-qq-e-f1-583k,4996338007148,LSD 501 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,2WAY,123200,,299004,LSD-501-F2-qq-e-f1-620k,4996338007155,LSD 501 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,2WAY,123200,,302053,LSD-501-L2-qq-e-f1-621k,4996338007162,LSD 501 L2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,1.5WAY,123200,,298997,LSD-500-C15-qq-e-f1-531k,4996338007018,LSD 500 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,1WAY,123200,,297061,LSD-500-F-qq-e-f1-582k,4996338008985,LSD 500 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,1WAY,123200,,301561,LSD-500-C-qq-e-f1-581k,4996338007001,LSD 500 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,2WAY,123200,,296569,LSD-500-F2-qq-e-f1-619k,4996338008992,LSD 500 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,1.5WAY,123200,,298061,LSD-501-L15-qq-e-f1-533k,4996338007179,LSD 501 L15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,1WAY,123200,,297523,LSD-501-F-qq-e-f1-584k,4996338007148,LSD 501 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,2WAY,123200,,296573,LSD-501-L2-qq-e-f1-623k,4996338007162,LSD 501 L2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,2WAY,123200,,298055,LSD-501-F2-qq-e-f1-622k,4996338007155,LSD 501 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,1.5WAY,83600,,302061,LSD-600-C15-qq-e-f1-537k,4996338008855,LSD 600 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,83600,,297537,LSD-600-F-qq-e-f1-592k,4996338008824,LSD 600 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,83600,,302059,LSD-600-C-qq-e-f1-591k,4996338008848,LSD 600 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,2WAY,83600,,299023,LSD-600-F2-qq-e-f1-627k,4996338008831,LSD 600 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,,,95000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,1.5WAY,123200,,298998,LSD-500-C15-qq-e-f1-538k,4996338007018,LSD 500 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,1WAY,123200,,297520,LSD-500-F-qq-e-f1-594k,4996338008985,LSD 500 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,1WAY,123200,,300533,LSD-500-C-qq-e-f1-593k,4996338007001,LSD 500 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,2WAY,123200,,302048,LSD-500-F2-qq-e-f1-628k,4996338008992,LSD 500 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,1.5WAY,123200,,300058,LSD-500-C15-qq-e-f1-539k,4996338007018,LSD 500 C15,CUSCO,軽トラ・軽バン専用LSD type-RS 1.5WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,1WAY,123200,,297062,LSD-500-F-qq-e-f1-596k,4996338008985,LSD 500 F,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,1WAY,123200,,300057,LSD-500-C-qq-e-f1-595k,4996338007001,LSD 500 C,CUSCO,軽トラ・軽バン専用LSD type-RS 1WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,2WAY,123200,,299550,LSD-500-F2-qq-e-f1-629k,4996338008992,LSD 500 F2,CUSCO,軽トラ・軽バン専用LSD type-RS 2WAY,軽トラ・軽バン専用LSD type-RS,リア,受注生産品,,140000
