自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
日産,クリッパーバン,U71V/U72V,,3G83,AT/MT,オープンデフ,NA<br>U71V:2WD/U72V:4WD,1WAY,123200,,302044,LSD-500-E-qq-e-f1-451k,4996338007025,LSD 500 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーバン,U71V/U72V,,3G83,AT/MT,オープンデフ,NA<br>U71V:2WD/U72V:4WD,2WAY,123200,,298549,LSD-500-E2-qq-e-f1-492k,4996338007032,LSD 500 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,1.5WAY,123200,,297058,LSD-500-B15-qq-e-f1-406k,4996338007056,LSD 500 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,1WAY,123200,,298992,LSD-500-B-qq-e-f1-452k,4996338007049,LSD 500 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,1WAY,123200,,300534,LSD-500-E-qq-e-f1-453k,4996338007025,LSD 500 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,NA<br>U71W:2WD/U72W:4WD,2WAY,123200,,298550,LSD-500-E2-qq-e-f1-493k,4996338007032,LSD 500 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,1.5WAY,123200,,302052,LSD-501-K15-qq-e-f1-407k,4996338007216,LSD 501 K15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,1WAY,123200,,298052,LSD-501-E-qq-e-f1-454k,4996338007186,LSD 501 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,2WAY,123200,,299002,LSD-501-E2-qq-e-f1-494k,4996338007193,LSD 501 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
日産,クリッパーリオ,U71W/U72W,,3G83,AT/MT,オープンデフ,ターボ<br>U71W:2WD/U72W:4WD,2WAY,123200,,299007,LSD-501-K2-qq-e-f1-495k,4996338007209,LSD 501 K2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,1.5WAY,82720,,300542,LSD-600-B15-qq-e-f1-408k,4996338008893,LSD 600 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,82720,,297535,LSD-600-E-qq-e-f1-456k,4996338008862,LSD 600 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,82720,,299011,LSD-600-B-qq-e-f1-455k,4996338008886,LSD 600 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムトラック,DG63T,,K6A,AT/MT,オープンデフ,NA 2WD/4WD,2WAY,82720,,299020,LSD-600-E2-qq-e-f1-496k,4996338008879,LSD 600 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1.5WAY,82720,,301068,LSD-601-B15-qq-e-f1-409k,4996338008978,LSD 601 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,82720,,299574,LSD-601-B-qq-e-f1-457k,4996338008961,LSD 601 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,82720,,302067,LSD-601-E-qq-e-f1-458k,4996338008947,LSD 601 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムバン,DG64V,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,2WAY,82720,,297544,LSD-601-E2-qq-e-f1-497k,4996338008954,LSD 601 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1.5WAY,82720,,297540,LSD-601-B15-qq-e-f1-410k,4996338008978,LSD 601 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,82720,,299575,LSD-601-B-qq-e-f1-459k,4996338008961,LSD 601 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,1WAY,82720,,301071,LSD-601-E-qq-e-f1-460k,4996338008947,LSD 601 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
マツダ,スクラムワゴン,DG64W,,K6A,AT/MT,オープンデフ,NA/ターボ<br>2WD/4WD,2WAY,82720,,299582,LSD-601-E2-qq-e-f1-498k,4996338008954,LSD 601 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,1.5WAY,123200,,300537,LSD-501-K15-qq-e-f1-412k,4996338007216,LSD 501 K15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,1WAY,123200,,299000,LSD-501-E-qq-e-f1-463k,4996338007186,LSD 501 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,2WAY,123200,,298058,LSD-501-K2-qq-e-f1-501k,4996338007209,LSD 501 K2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,2002/08～,3G83,AT/MT,オープンデフ,ターボ<br>U61W:2WD/U62W:4WD,2WAY,123200,,299003,LSD-501-E2-qq-e-f1-500k,4996338007193,LSD 501 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,1.5WAY,123200,,297517,LSD-500-B15-qq-e-f1-411k,4996338007056,LSD 500 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,1WAY,123200,,297518,LSD-500-E-qq-e-f1-462k,4996338007025,LSD 500 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,1WAY,123200,,298547,LSD-500-B-qq-e-f1-461k,4996338007049,LSD 500 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U61W/U62W,ターボ車:～2002/07,3G83,AT/MT,オープンデフ,NA/ターボ<br>U61W:2WD/U62W:4WD,2WAY,123200,,298551,LSD-500-E2-qq-e-f1-499k,4996338007032,LSD 500 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,1.5WAY,123200,,299006,LSD-501-K15-qq-e-f1-413k,4996338007216,LSD 501 K15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,1WAY,123200,,302049,LSD-501-E-qq-e-f1-464k,4996338007186,LSD 501 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,2WAY,123200,,297525,LSD-501-K2-qq-e-f1-503k,4996338007209,LSD 501 K2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,タウンボックス,U63W/U64W,,4A30,AT/MT,オープンデフ,ターボ<br>U63W:2WD/U64W:4WD,2WAY,123200,,300535,LSD-501-E2-qq-e-f1-502k,4996338007193,LSD 501 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,1.5WAY,82720,,299015,LSD-600-B15-qq-e-f1-417k,4996338008893,LSD 600 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,82720,,299012,LSD-600-B-qq-e-f1-471k,4996338008886,LSD 600 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,1WAY,82720,,299019,LSD-600-E-qq-e-f1-472k,4996338008862,LSD 600 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
三菱,ミニキャブトラック,DS16T,,R06A,AT/MT,オープンデフ,NA 2WD/4WD,2WAY,82720,,301062,LSD-600-E2-qq-e-f1-507k,4996338008879,LSD 600 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,,,94000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,1.5WAY,123200,,298548,LSD-500-B15-qq-e-f1-418k,4996338007056,LSD 500 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,1WAY,123200,,298993,LSD-500-B-qq-e-f1-473k,4996338007049,LSD 500 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,1WAY,123200,,302045,LSD-500-E-qq-e-f1-474k,4996338007025,LSD 500 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブトラック,U61T/U62T,,3G83,AT/MT,オープンデフ,NA<br>U61T:2WD/U62T:4WD,2WAY,123200,,298999,LSD-500-E2-qq-e-f1-508k,4996338007032,LSD 500 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,1.5WAY,123200,,301559,LSD-500-B15-qq-e-f1-419k,4996338007056,LSD 500 B15,CUSCO,軽トラ・軽バン専用LSD type-MZ 1.5WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,1WAY,123200,,297516,LSD-500-B-qq-e-f1-475k,4996338007049,LSD 500 B,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,1WAY,123200,,302046,LSD-500-E-qq-e-f1-476k,4996338007025,LSD 500 E,CUSCO,軽トラ・軽バン専用LSD type-MZ 1WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
三菱,ミニキャブバン,U61V/U62V,,3G83,AT/MT,オープンデフ,NA<br>U61V:2WD/U62V:4WD,2WAY,123200,,297519,LSD-500-E2-qq-e-f1-509k,4996338007032,LSD 500 E2,CUSCO,軽トラ・軽バン専用LSD type-MZ 2WAY,軽トラ・軽バン専用LSD type-MZ,リア,受注生産品,,140000
