自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
ダイハツ,メビウス,ZVW41N,2013/4～,SLセレクション/S/Sツーリングセレクション,FF/1800,72000,,241577,952-62K-CBF-qq-e-f1-446,952-62K-CBF-qq-e-d-446,4996338078223,952 62K CBF,CUSCO,STREET,,5k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～-20/-68～-5,-50～-20/-65～-35,-35/-45,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,bB,NCP30/NCP31,2000/2～2005/12,S/Z/Xバージョン/Wバージョン,FF/1300・1500,72000,,241110,134-62K-CBF-qq-e-f1-2,134-62K-CBF-qq-e-d-2,4996338071064,134 62K CBF,CUSCO,STREET,,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-95～-20/-85～-55,-90～-50/-85～-55,-80/-85,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,アクア,NHP10,2011/12～,G,FF/1500,72000,,241961,901-62K-CBF-qq-e-f1-744,901-62K-CBF-qq-e-d-744,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～-40/-45～-8,-65～-40/-40～-15,-50/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,アルファード,ANH10W/MNH10W,2002/5～2008/5,G/V,FF/2400・3000,72000,,241302,813-62K-CBF-qq-e-f1-40,813-62K-CBF-qq-e-d-40,4996338076335,813 62K CBF,CUSCO,STREET,,6k(5・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,ANH10W:-80～-20 MNH10W:-85～-25/-90～-45,ANH10W:-80～-55 MNH10W:-85～-60/-90～-60,-70/-60,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,アルファード/アルファードハイブリッド,ANH15W/MNH15W/ATH10W,2002/5～2008/5,G/V,4WD/2400・3000,72000,,241319,911-62K-CBF-qq-e-f1-781,911-62K-CBF-qq-e-d-781,4996338076625,911 62K CBF,CUSCO,STREET,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-25/-82～-43,-75～-50/-80～-50,-60/-50,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,アルファード/ヴェルファイア,GGH25W/ANH25W,2008/5～2015/1,350X/350S/240X/240G,4WD/3500・2400,72000,,241338,944-62K-CBF-qq-e-f1-52,944-62K-CBF-qq-e-d-52,4996338078056,944 62K CBF,CUSCO,STREET,,7k/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,GGH25W:-80～-55/-93～-50<br>ANH25W:-70～-45/-88～-45,GGH25W:-80～-55/-70～-50<br>ANH25W:-70～-45/-65～-45,GGH25W:-60/-50<br>ANH25W:-50/-45,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,アルファード/ヴェルファイア,GGH20W/ANH20W,2008/5～2015/1,350X/350S/240X/240G,FF/3500・2400,72000,,241813,943-62K-CBF-qq-e-f1-198,943-62K-CBF-qq-e-d-198,4996338077004,943 62K CBF,CUSCO,STREET,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,GGH20W:-70～-45/-57～-10<br>ANH20W:-55～-30/-50～-10,GGH20W:-70～-45/-55～-35<br>ANH20W:-55～-30/-50～-30,GGH20W:-55/-55<br>ANH20W:-40/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,アルファードハイブリッド/ヴェルファイアハイブリッド,ATH20W,2011/1～2015/1,X/G/SR/GLパッケージ/SRCパッケージ,4WD/2400,72000,,241342,945-62K-CBF-qq-e-f1-80,945-62K-CBF-qq-e-d-80,4996338078117,945 62K CBF,CUSCO,STREET,,7k/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-100～-55/-93～-50,-90～-55/-70～-50,-65/-60,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,イスト,NCP60/NCP61,2002/5～2007/7,A/F/S,FF/1300・1500,72000,,241597,134-62K-CBF-qq-e-f1-3,134-62K-CBF-qq-e-d-3,4996338071064,134 62K CBF,CUSCO,STREET,,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-50～-20,-45～-15/-50～-20,-40/-35,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,イスト,NCP110,2007/7～2016/5,150G/150X,FF/1500,72000,,241962,901-62K-CBF-qq-e-f1-745,901-62K-CBF-qq-e-d-745,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-78～0/-49～-20,-55～-30/-45～-20,-35/-45,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,イプサム,ACM21W/ACM26W,2001/5～2009/12,i/e/u/s,FF・4WD/2400,72000,,241304,815-62K-CBF-qq-e-f1-96,815-62K-CBF-qq-e-d-96,4996338076397,815 62K CBF,CUSCO,STREET,,6k(5・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,ACM21W:-46～0/-92～-48<br>ACM26W:-65～-20/-102～-58,ACM21W:-30～-20/-80～-55<br>ACM26W:-50～-40/-90～-65,ACM21W:-30/-60<br>ACM26W:-50/-70,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,TEMS仕様車は、TEMSが作動しなくなります<br>オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ヴィッツ,SCP10/NCP10,1999/1～2005/2,U/F/B/RS/クラヴィア,FF/1000・1300,72000,,241111,134-62K-CBF-qq-e-f1-5,134-62K-CBF-qq-e-d-5,4996338071064,134 62K CBF,CUSCO,STREET,,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-65～-30,-55～-25/-60～-30,-35/-45,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ヴィッツ,NCP13,2000/10～2005/2,RS,FF/1500,72000,,241362,134-62K-CBF-qq-e-f1-4,134-62K-CBF-qq-e-d-4,4996338071064,134 62K CBF,CUSCO,STREET,,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-65～-30,-55～-25/-60～-30,-35/-45,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ヴィッツ,NCP91/SCP90/KSP90,2005/2～2010/11,U/X/RS,FF/1500・1300・1000,72000,,241313,901-62K-CBF-qq-e-f1-747,901-62K-CBF-qq-e-d-747,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-20/-45～-8,-45～-20/-40～-15,-30/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ヴィッツ,NCP131/NSP130/KSP130,2010/12～,U/F/RS(NCP131),FF/1500・1300・1000,72000,,241312,901-62K-CBF-qq-e-f1-746,901-62K-CBF-qq-e-d-746,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-30/-45～-8,-55～-30/-40～-15,-40/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,エスティマ,ACR40W/MCR40W,2000/1～2005/12,L/LG/LX/TG/TJ/TX,4WD/2400・3000,72000,,241301,813-62K-CBF-qq-e-f1-262,813-62K-CBF-qq-e-d-262,4996338076335,813 62K CBF,CUSCO,STREET,,6k(5・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,ACR40W:-75～-25 MCR40W:-85～-35/-75～-30,ACR40W:-75～-50 MCR40W:-85～-60/-75～-30,-70/-70,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,エスティマ,ACR30W/MCR30W,2000/1～2005/12,L/X/T/LG/LJ/LX/TG/TJ/TX/ARAS,FF/2400・3000,72000,,241539,813-62K-CBF-qq-e-f1-68,813-62K-CBF-qq-e-d-68,4996338076335,813 62K CBF,CUSCO,STREET,,6k(5・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,ACR30W:-55～0 MCR30W:-65～-10/-40～0,ACR30W:-55～-30 MCR30W:-65～-40/-40～-10,-55/-40,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,エスティマ,ACR55W/GSR55W,2006/1～,G/X/アエラス,4WD/2400・3500,72000,,241327,926-62K-CBF-qq-e-f1-282,926-62K-CBF-qq-e-d-282,4996338076786,926 62K CBF,CUSCO,STREET,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～-20/-85～-50,-75～-45/-85～-50,-60/-60,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,エスティマ,ACR50W/GSR50W,2006/1～,G/X/アエラス,FF/2400・3500,72000,,241802,925-62K-CBF-qq-e-f1-793,925-62K-CBF-qq-e-d-793,4996338076724,925 62K CBF,CUSCO,STREET,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～-20/-85～-50,-75～-45/-85～-50,-60/-60,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,エスティマハイブリッド,AHR10W,2001/6～2005/11,G,4WD/2400,72000,,241538,813-62K-CBF-qq-e-f1-266,813-62K-CBF-qq-e-d-266,4996338076335,813 62K CBF,CUSCO,STREET,,6k(5・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～-30/-75～-30,-85～-60/-75～-30,-70/-70,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,エスティマハイブリッド,AHR20W,2006/6～,X/G,4WD/2400,72000,,241343,946-62K-CBF-qq-e-f1-298,946-62K-CBF-qq-e-d-298,4996338078131,946 62K CBF,CUSCO,STREET,,7k/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-35/-75～-40,-80～-50/-75～-50,-60/-60,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,スペイド,NSP140/NCP141,2012/7～,X/F/Y/G,FF/1300・1500,72000,,241788,901-62K-CBF-qq-e-f1-748,901-62K-CBF-qq-e-d-748,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ノア/ヴォクシー,AZR60G/AZR65G,2001/11～2007/6,L/S/X,FF・4WD/2000,72000,,241955,815-62K-CBF-qq-e-f1-100,815-62K-CBF-qq-e-d-100,4996338076397,815 62K CBF,CUSCO,STREET,,6k(5・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,AZR60G:-71～-15/-80～-45<br>AZR65G:-91～-35/-112～-73,AZR60G:-55～-45/-80～-50<br>AZR65G:-75～-60/-100～-80,AZR60G:-55/-55<br>AZR65G:-75/-85,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,TEMS仕様車は、TEMSが作動しなくなります<br>オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ノア/ヴォクシー,ZRR75G/ZRR75W,2007/6～2014/1,Si/G/S/X/ZS/Z/V,4WD/2000,72000,,241569,938-62K-CBF-qq-e-f1-401,938-62K-CBF-qq-e-d-401,4996338076908,938 62K CBF,CUSCO,STREET,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～-55/-95～-60,-85～-55/-95～-65,-65/-65,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ノア/ヴォクシー,ZRR70G/ZRR70W,2007/6～2014/1,Si/G/S/X/ZS/Z/V,FF/2000,72000,,241568,937-62K-CBF-qq-e-f1-397,937-62K-CBF-qq-e-d-397,4996338076847,937 62K CBF,CUSCO,STREET,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～-45/-90～-55,-75～-45/-90～-55,-65/-60,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ノア/ヴォクシー/エスクァイア,ZRR80G/ZRR80W,2014/1～,Si/G/X/ZS/V,FF/2000,72000,,241825,974-62K-CBF-qq-e-f1-409,974-62K-CBF-qq-e-d-409,4996338078339,974 62K CBF,CUSCO,STREET,,5k(6・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～-35/-80～-45,-65～-35/-80～-45,-55/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ノアハイブリッド/ヴォクシーハイブリッド/エスクァイアハイブリッド,ZWR80G,2014/2～,X/G/V,FF/1800,72000,,241826,974-62K-CBF-qq-e-f1-417,974-62K-CBF-qq-e-d-417,4996338078339,974 62K CBF,CUSCO,STREET,,5k(6・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～-35/-85～-50,-65～-35/-85～-50,-55/-55,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ピクシスエポック,LA300A,2012/5～,X/L/D,FF/660,72000,,241531,780-62K-CBF-qq-e-f1-666,780-62K-CBF-qq-e-d-666,4996338076328,780 62K CBF,CUSCO,STREET,,4k(5・6)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ピクシススペース,L575A,2011/9～2017/1,L/X/カスタムG/カスタムX,FF/660,72000,,241771,780-62K-CBF-qq-e-f1-667,780-62K-CBF-qq-e-d-667,4996338076328,780 62K CBF,CUSCO,STREET,,4k(5・6)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-15/-45～-15,-55～-35/-45～-15,-45/-35,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ファンカーゴ,NCP20/NCP21,1999/8～2005/9,G/X/J,FF/1300・1500,72000,,241112,134-62K-CBF-qq-e-f1-6,134-62K-CBF-qq-e-d-6,4996338071064,134 62K CBF,CUSCO,STREET,,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～0/-90～-55,-65～-35/-85～-55,-55/-70,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,プリウス,ZVW30,2009/5～2015/12,G・Sツーリングセレクション/G・Sソーラーパネル付ムーンルーフ車/G/S/L,FF/1800,72000,,241575,951-62K-CBF-qq-e-f1-434,951-62K-CBF-qq-e-d-434,4996338078162,951 62K CBF,CUSCO,STREET,,5k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,ツーリングセレクション ムーンルーフ:-60～-5 G・S・L:-50～0/-50～-15,ツーリングセレクション ムーンルーフ:-50～-35 G・S・L:-50～-25/-50～-30,-40/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,マイナーチャンジ後の車両でショックアブソーバー頂部が内装と干渉する場合は、内装のカットまたは取外しが必要<br>オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,プリウスα,ZVW40W/ZVW41W,2011/5～,G・Sツーリングセレクション/S・Lセレクション/G/S,FF/1800,72000,,241345,952-62K-CBF-qq-e-f1-442,952-62K-CBF-qq-e-d-442,4996338078223,952 62K CBF,CUSCO,STREET,,5k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～-20/-75～-27,-50～-20/-65～-35,-35/-45,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ポルテ,NNP10/NNP11,2004/7～2012/7,i/r,FF/1300・1500,72000,,241113,134-62K-CBF-qq-e-f1-7,134-62K-CBF-qq-e-d-7,4996338071064,134 62K CBF,CUSCO,STREET,,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ポルテ,NSP140/NCP141,2012/7～,X/Y/F/G/V,FF/1300・1500,72000,,241964,901-62K-CBF-qq-e-f1-750,901-62K-CBF-qq-e-d-750,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
トヨタ,ラクティス,NSP120,2010/11～2016/9,G/X,FF/1300,72000,,241965,901-62K-CBF-qq-e-f1-751,901-62K-CBF-qq-e-d-751,4996338076564,901 62K CBF,CUSCO,STREET,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～-40/-45～-8,-65～-40/-40～-15,-50/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,エルグランド,E51/NE51,2002/5～2010/8,XL/X/VG/V/ハイウェイスター,FR・4WD/3500<br>E51:2WD車マイナー前<br>NE51:4WD車,86400,,241546,841-62K-CBF-qq-e-f1-726,841-62K-CBF-qq-e-d-726,4996338076458,841 62K CBF,CUSCO,STREET,,7k(8)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,E51:-55～-25 NE51:-65～-35/-85～-45,E51:-55～-25 NE51:-65～-35/-85～-45,E51:-40 NE51:-45/-55,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,120000,96600
日産,エルグランド,ME51,2004/12～2010/8,ハイウェイスター/ライダーS,FR/2500<br>2WD車 マイナー後,86400,,241547,841-62K-CBF-qq-e-f1-727,841-62K-CBF-qq-e-d-727,4996338076458,841 62K CBF,CUSCO,STREET,,7k(8)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-25/-85～-45,-55～-25/-85～-45,-40/-55,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,120000,96600
日産,エルグランド,TNE52/PNE52,2010/8～2013/6,250XG/ハイウェイスター/VIP,4WD/2500・3500<br>2013/7～の車両は取付不可(アッパーまわり形状違いのため),86400,,241787,843-62K-CBF-qq-e-f1-732,843-62K-CBF-qq-e-d-732,4996338076519,843 62K CBF,CUSCO,STREET,,7k/9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-10/-45～0,-50～-35/-45～-10,-40/-30,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,120000,96600
日産,エルグランド,TE52/PE52,2010/8～2013/6,250XG/ハイウェイスター/ライダー,FF/2500・3500<br>2013/7～の車両は取付不可(アッパーまわり形状違いのため),86400,,241786,842-62K-CBF-qq-e-f1-730,842-62K-CBF-qq-e-d-730,4996338076489,842 62K CBF,CUSCO,STREET,,7k/9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-40～0/-55～0,-40～-20/-50-20,-35/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,120000,96600
日産,キューブ,BZ11/YZ11,2002/10～2008/11,ライダー/トラビス/EX/SX/BX/14S/14RS/15M/15RX,FF/1400・1500,72000,,241861,266-62K-CBF-qq-e-f1-497,266-62K-CBF-qq-e-d-497,4996338071125,266 62K CBF,CUSCO,STREET,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-30/-62～-30,-60～-30/-60～-30,-50/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,キューブ,Z12,2008/11～,ライダー/15S/15X/15G,FF/1500,72000,,241617,267-62K-CBF-qq-e-f1-501,267-62K-CBF-qq-e-d-501,4996338071149,267 62K CBF,CUSCO,STREET,,6k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-52～-20,-50～-30/-50～-20,-40/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,キューブキュービック,BGZ11/YGZ11,2003/9～2008/11,ライダー/トラビス/EX/SX/BX/14S/14RS/15M/15RX,FF/1400・1500,72000,,241380,266-62K-CBF-qq-e-f1-499,266-62K-CBF-qq-e-d-499,4996338071125,266 62K CBF,CUSCO,STREET,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-30/-62～-30,-60～-30/-60～-30,-50/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,セレナ,C25/CC25,2005/5～2010/11,G/S/RS/RX/ライダー/ハイウェイスター,FF/2000<br>2WD車,72000,,241382,269-62K-CBF-qq-e-f1-552,269-62K-CBF-qq-e-d-552,4996338071163,269 62K CBF,CUSCO,STREET,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-63～-5/-50～-20,-45～-15/-50～-20,-35/-30,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,セレナ,FC26,2010/11～2016/8,ハイウェイスター,FF/2000,72000,,241144,269-62K-CBF-qq-e-f1-556,269-62K-CBF-qq-e-d-556,4996338071163,269 62K CBF,CUSCO,STREET,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-68～-10/-60～-30,-50～-20/-60～-30,-40/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,セレナ,GFC27,2016/8～,ハイウェイスター/ハイウェイスターG<br>同一車線自動運転技術「プロパイロット」装着車は適合未確認,FF/2000,72000,,241623,269-62K-CBF-qq-e-f1-560,269-62K-CBF-qq-e-d-560,4996338071163,269 62K CBF,CUSCO,STREET,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-60～-30,-40～-10/-60～-30,-30/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,ティーダ,C11/JC11,2004/9～2012/8,G/M/S,FF/1500・1800,72000,,241618,267-62K-CBF-qq-e-f1-566,267-62K-CBF-qq-e-d-566,4996338071149,267 62K CBF,CUSCO,STREET,,6k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-47～-10,-45～-30/-45～-15,-40/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,デイズ,B21W,2013/6～,J/S/X/ハイウェイスターJ/ハイウェイスターG/ハイウェイスターX,FF/660・660T,72000,,241629,272-62K-CB-qq-e-f1-936,272-62K-CB-qq-e-d-936,4996338070340,272 62K CB,CUSCO,STREET,,3.5k/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-85～-20/-40・-30・-20,-40～-20/-40・-30・-20,-25/-30,専用形状/専用形状,専用形状/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
