自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
スバル,インプレッサスポーツワゴン,GGB,2000/10～2002/10,EJ20,6MT,シュアトラック,ターボ(センタービスカス車),2WAY,88880,,301372,LSD-182-A2-qq-e-f1-190,4996338017086,LSD 182 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,インプレッサスポーツワゴン,GGB,2000/10～2002/10,EJ20,6MT,シュアトラック,ターボ(センタービスカス車),2WAY,88880,,301824,LSD-182-K2-qq-e-f1-2073,4996338017116,LSD 182 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,エクシーガ,YA5,2008/06～,EJ20,5AT,オープンデフ,ターボ,1.5WAY,100320,,302085,LSD-684-K15-qq-e-f1-3156,4996338018366,LSD 684 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,114000
スバル,エクシーガ,YA5,2008/06～,EJ20,5AT,オープンデフ,ターボ,1WAY,100320,,297561,LSD-684-A-qq-e-f1-2708,4996338018328,LSD 684 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,114000
スバル,エクシーガ,YA5,2008/06～,EJ20,5AT,オープンデフ,ターボ,2WAY,100320,,299054,LSD-684-K2-qq-e-f1-898,4996338018373,LSD 684 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,114000
スバル,エクシーガ,YA5,2008/06～,EJ20,5AT,オープンデフ,ターボ,2WAY,100320,,300063,LSD-684-A2-qq-e-f1-4536,4996338018335,LSD 684 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,114000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,296317,LSD-180-B15-qq-e-f1-168,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,298823,LSD-180-B-qq-e-f1-1117,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,299318,LSD-180-A-qq-e-f1-2026,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT/AT,ビスカス,ターボ<br>シュアトラック付車装着不可,1.5WAY,87120,,298288,LSD-181-K15-qq-e-f1-3990,4996338017048,LSD 181 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,99000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT/AT,ビスカス,ターボ<br>シュアトラック付車装着不可,1WAY,87120,,298830,LSD-181-A-qq-e-f1-5231,4996338011824,LSD 181 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,99000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT/AT,ビスカス,ターボ<br>シュアトラック付車装着不可,2WAY,87120,,298289,LSD-181-K2-qq-e-f1-1585,4996338017055,LSD 181 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,フォレスター,SF5,1997/02～1998/07,EJ20,MT/AT,ビスカス,ターボ<br>シュアトラック付車装着不可,2WAY,87120,,300334,LSD-181-A2-qq-e-f1-5234,4996338017024,LSD 181 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,フォレスター,SF5,1998/08～2002/02,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,88880,,298861,LSD-183-K15-qq-e-f1-4354,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,フォレスター,SF5,1998/08～2002/02,EJ20,MT/AT,ビスカス,ターボ,1WAY,88880,,297886,LSD-183-A-qq-e-f1-197,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,フォレスター,SF5,1998/08～2002/02,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,296827,LSD-183-A2-qq-e-f1-4010,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,フォレスター,SF5,1998/08～2002/02,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,298335,LSD-183-K2-qq-e-f1-4021,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,フォレスター,SF9,1998/09～2002/02,EJ25,MT/AT1,ビスカス,シュアトラック付車装着不可,1.5WAY,88880,,299843,LSD-183-K15-qq-e-f1-3484,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SF9,1998/09～2002/02,EJ25,MT/AT1,ビスカス,シュアトラック付車装着不可,1WAY,88880,,298307,LSD-183-A-qq-e-f1-4859,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SF9,1998/09～2002/02,EJ25,MT/AT1,ビスカス,シュアトラック付車装着不可,2WAY,88880,,300362,LSD-183-K2-qq-e-f1-2982,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SF9,1998/09～2002/02,EJ25,MT/AT1,ビスカス,シュアトラック付車装着不可,2WAY,88880,,301380,LSD-183-A2-qq-e-f1-1610,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,300319,LSD-180-B15-qq-e-f1-2512,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,297815,LSD-180-A-qq-e-f1-3423,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,299322,LSD-180-B-qq-e-f1-3428,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,88880,,300360,LSD-183-K15-qq-e-f1-1165,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,1WAY,88880,,297887,LSD-183-A-qq-e-f1-4009,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,300883,LSD-183-A2-qq-e-f1-2084,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,301848,LSD-183-K2-qq-e-f1-4866,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,オープンデフ,,1.5WAY,92400,,301399,LSD-184-B15-qq-e-f1-762,4996338017215,LSD 184 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,オープンデフ,,1WAY,92400,,296413,LSD-184-B-qq-e-f1-1170,4996338017208,LSD 184 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,オープンデフ,,1WAY,92400,,297913,LSD-184-A-qq-e-f1-2998,4996338011961,LSD 184 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,シュアトラック,,1.5WAY,88880,,298845,LSD-182-K15-qq-e-f1-2072,4996338017109,LSD 182 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,シュアトラック,,1WAY,88880,,298293,LSD-182-A-qq-e-f1-701,4996338011862,LSD 182 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,シュアトラック,,2WAY,88880,,299360,LSD-182-A2-qq-e-f1-3998,4996338017086,LSD 182 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25T,6MT,シュアトラック,,2WAY,88880,,301825,LSD-182-K2-qq-e-f1-2965,4996338017116,LSD 182 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,1.5WAY,88880,,301844,LSD-183-K15-qq-e-f1-3485,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,1WAY,88880,,298309,LSD-183-A-qq-e-f1-716,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,2WAY,88880,,296854,LSD-183-K2-qq-e-f1-4867,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,2WAY,88880,,298313,LSD-183-A2-qq-e-f1-3468,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,297827,LSD-180-B15-qq-e-f1-1121,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,296309,LSD-180-A-qq-e-f1-1111,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,296314,LSD-180-B-qq-e-f1-3429,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,4AT/5MT,オープンデフ,ターボ,1.5WAY,88880,,301845,LSD-183-K15-qq-e-f1-3486,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,4AT/5MT,オープンデフ,ターボ,1WAY,88880,,298308,LSD-183-A-qq-e-f1-4860,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,4AT/5MT,オープンデフ,ターボ,2WAY,88880,,299845,LSD-183-K2-qq-e-f1-269k,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,4AT/5MT,オープンデフ,ターボ,2WAY,88880,,301381,LSD-183-A2-qq-e-f1-268k,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,1.5WAY,100320,,302086,LSD-684-K15-qq-e-f1-3157,4996338018366,LSD 684 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,1WAY,100320,,297562,LSD-684-A-qq-e-f1-4534,4996338018328,LSD 684 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,2WAY,100320,,297075,LSD-684-K2-qq-e-f1-5290,4996338018373,LSD 684 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,2WAY,100320,,297563,LSD-684-A2-qq-e-f1-1273,4996338018335,LSD 684 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,114000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1.5WAY,92400,,298826,LSD-180-B15-qq-e-f1-4833,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1WAY,92400,,296316,LSD-180-B-qq-e-f1-5223,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1WAY,92400,,299319,LSD-180-A-qq-e-f1-3941,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,1.5WAY,88880,,300361,LSD-183-K15-qq-e-f1-2565,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,1WAY,88880,,296822,LSD-183-A-qq-e-f1-198,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,2WAY,88880,,297346,LSD-183-K2-qq-e-f1-4868,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,2WAY,88880,,298312,LSD-183-A2-qq-e-f1-2971,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,1.5WAY,88880,,301388,LSD-183-K15-qq-e-f1-4355,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,1WAY,88880,,299823,LSD-183-A-qq-e-f1-199,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,296853,LSD-183-K2-qq-e-f1-3489,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,297888,LSD-183-A2-qq-e-f1-3469,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,レヴォーグ,VM4,2014/06～,FB16,CVT,オープンデフ,ターボ,1.5WAY,112640,,300583,LSD-6A5-B15-qq-e-f1-231k,4996338108142,LSD 6A5 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,128000
スバル,レヴォーグ,VM4,2014/06～,FB16,CVT,オープンデフ,ターボ,1WAY,112640,,298569,LSD-6A5-E-qq-e-f1-257k,4996338108111,LSD 6A5 E,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,128000
スバル,レヴォーグ,VM4,2014/06～,FB16,CVT,オープンデフ,ターボ,1WAY,112640,,300582,LSD-6A5-B-qq-e-f1-256k,4996338108135,LSD 6A5 B,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,128000
スバル,レヴォーグ,VM4,2014/06～,FB16,CVT,オープンデフ,ターボ,2WAY,112640,,301578,LSD-6A5-E2-qq-e-f1-274k,4996338108128,LSD 6A5 E2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,128000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,1.5WAY,88880,,301386,LSD-183-K15-qq-e-f1-1166,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,1WAY,88880,,296823,LSD-183-A-qq-e-f1-4861,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,296826,LSD-183-A2-qq-e-f1-201,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,301390,LSD-183-K2-qq-e-f1-741,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,301796,LSD-180-B15-qq-e-f1-3951,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,296313,LSD-180-B-qq-e-f1-241k,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,298266,LSD-180-A-qq-e-f1-1112,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,87120,,299351,LSD-181-K15-qq-e-f1-182,4996338017048,LSD 181 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,1WAY,87120,,297860,LSD-181-A-qq-e-f1-5232,4996338011824,LSD 181 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,87120,,299353,LSD-181-K2-qq-e-f1-2055,4996338017055,LSD 181 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,87120,,301805,LSD-181-A2-qq-e-f1-1137,4996338017024,LSD 181 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1994/10～1998/06,EJ25,MT/AT,ビスカス,,1.5WAY,87120,,300852,LSD-181-K15-qq-e-f1-696,4996338017048,LSD 181 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1994/10～1998/06,EJ25,MT/AT,ビスカス,,1WAY,87120,,300332,LSD-181-A-qq-e-f1-1135,4996338011824,LSD 181 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1994/10～1998/06,EJ25,MT/AT,ビスカス,,2WAY,87120,,296342,LSD-181-A2-qq-e-f1-2049,4996338017024,LSD 181 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1994/10～1998/06,EJ25,MT/AT,ビスカス,,2WAY,87120,,296811,LSD-181-K2-qq-e-f1-2056,4996338017055,LSD 181 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,301340,LSD-180-B15-qq-e-f1-3952,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,297823,LSD-180-B-qq-e-f1-242k,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,298267,LSD-180-A-qq-e-f1-3942,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,88880,,299842,LSD-183-K15-qq-e-f1-2566,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT/AT,ビスカス,ターボ,1WAY,88880,,299825,LSD-183-A-qq-e-f1-2080,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,298333,LSD-183-K2-qq-e-f1-1618,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/05,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,299827,LSD-183-A2-qq-e-f1-3470,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,1.5WAY,100320,,300574,LSD-684-K15-qq-e-f1-3158,4996338018366,LSD 684 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,1WAY,100320,,297560,LSD-684-A-qq-e-f1-1270,4996338018328,LSD 684 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,2WAY,100320,,300569,LSD-684-A2-qq-e-f1-4537,4996338018335,LSD 684 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,2WAY,100320,,300575,LSD-684-K2-qq-e-f1-1282,4996338018373,LSD 684 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1.5WAY,92400,,301341,LSD-180-B15-qq-e-f1-4834,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1WAY,92400,,297313,LSD-180-B-qq-e-f1-243k,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1WAY,92400,,299320,LSD-180-A-qq-e-f1-3943,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,1.5WAY,88880,,296849,LSD-183-K15-qq-e-f1-2567,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,1WAY,88880,,296385,LSD-183-A-qq-e-f1-1606,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,2WAY,88880,,296851,LSD-183-K2-qq-e-f1-208,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,2WAY,88880,,299381,LSD-183-A2-qq-e-f1-720,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
