自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
スバル,インプレッサ/インプレッサスポーツワゴン,GC6/GF6,H4/10～H8/8,1800,純正14インチホイール装着車・ABS無,フロント,13800,,276436,SSS-EP272-qq-e-182k,SSS-EP272-qq-e-d-182k,4515693092721,EP272,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC6/GF6,H4/10～H8/8,1800,純正15インチホイール装着車・ABS付,フロント,13800,,276439,SSS-EP272-qq-e-185k,SSS-EP272-qq-e-d-185k,4515693092721,EP272,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC6/GF6,H4/10～H8/8,1800,純正15インチホイール装着車・ABS付,リア,13800,,275941,SSS-EP223-qq-e-7245k,SSS-EP223-qq-e-d-7245k,4515693092233,EP223,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC6/GF6,H4/10～H8/8,1800,純正15インチホイール装着車・ABS無,フロント,13800,,276438,SSS-EP272-qq-e-184k,SSS-EP272-qq-e-d-184k,4515693092721,EP272,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC8/GF8,H4/10～H8/8,2000,,フロント,13800,,275934,SSS-EP222-qq-e-186k,SSS-EP222-qq-e-d-186k,4515693092226,EP222,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC8/GF8,H4/10～H8/8,2000,,リア,13800,,275942,SSS-EP223-qq-e-7246k,SSS-EP223-qq-e-d-7246k,4515693092233,EP223,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC8/GF8,H8/8～H10/10,2000,,フロント,13800,,276929,SSS-EP349-qq-e-191k,SSS-EP349-qq-e-d-191k,4515693093490,EP349,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GC8/GF8,H8/8～H10/10,2000,,リア,13800,,275944,SSS-EP223-qq-e-7248k,SSS-EP223-qq-e-d-7248k,4515693092233,EP223,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,フロント,13800,,276943,SSS-EP351-qq-e-2356k,SSS-EP351-qq-e-d-2356k,4515693093513,EP351,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,リア,13800,,276006,SSS-EP231-qq-e-7264k,SSS-EP231-qq-e-d-7264k,4515693092318,EP231,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,フロント,13800,,276944,SSS-EP351-qq-e-2359k,SSS-EP351-qq-e-d-2359k,4515693093513,EP351,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,リア,13800,,276007,SSS-EP231-qq-e-7267k,SSS-EP231-qq-e-d-7267k,4515693092318,EP231,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),フロント,13800,,276942,SSS-EP351-qq-e-2353k,SSS-EP351-qq-e-d-2353k,4515693093513,EP351,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),リア,13800,,276005,SSS-EP231-qq-e-7262k,SSS-EP231-qq-e-d-7262k,4515693092318,EP231,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサG4,GJ2/GJ3,H23/12～,1600,,フロント,13800,,277503,SSS-EP411-qq-e-2375k,SSS-EP411-qq-e-d-2375k,4515693094114,EP411,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサG4,GJ2/GJ3,H23/12～,1600,,リア,13800,,277559,SSS-EP418-qq-e-7280k,SSS-EP418-qq-e-d-7280k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,フロント,13800,,277277,SSS-EP386-qq-e-2376k,SSS-EP386-qq-e-d-2376k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,リア,13800,,277560,SSS-EP418-qq-e-7281k,SSS-EP418-qq-e-d-7281k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,フロント,13800,,276941,SSS-EP351-qq-e-2351k,SSS-EP351-qq-e-d-2351k,4515693093513,EP351,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,リア,13800,,276004,SSS-EP231-qq-e-7260k,SSS-EP231-qq-e-d-7260k,4515693092318,EP231,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,フロント,13800,,277015,SSS-EP357-qq-e-2352k,SSS-EP357-qq-e-d-2352k,4515693093575,EP357,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,リア,13800,,276600,SSS-EP291-qq-e-7261k,SSS-EP291-qq-e-d-7261k,4515693092912,EP291,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX STI,GDB,H18/11～H19/6,2000,スペックC タイプRA-R,リア,13800,,276603,SSS-EP291-qq-e-7269k,SSS-EP291-qq-e-d-7269k,4515693092912,EP291,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX STI,GRB,H19/10～,2000,WRX STi・純正ブレンボキャリパー装着車,フロント,13800,,277018,SSS-EP357-qq-e-2365k,SSS-EP357-qq-e-d-2365k,4515693093575,EP357,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX STI,GRB,H19/10～,2000,WRX STi・純正ブレンボキャリパー装着車,リア,13800,,276605,SSS-EP291-qq-e-7271k,SSS-EP291-qq-e-d-7271k,4515693092912,EP291,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX/インプレッサスポーツワゴン,GC8/GF8,H8/8～H10/10,2000,WRX系,フロント,13800,,276911,SSS-EP348-qq-e-2340k,SSS-EP348-qq-e-d-2340k,4515693093483,EP348,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサWRX/インプレッサスポーツワゴン,GC8/GF8,H8/8～H10/10,2000,WRX系,リア,13800,,275945,SSS-EP223-qq-e-7249k,SSS-EP223-qq-e-d-7249k,4515693092233,EP223,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサアネシス,GE2/GE3,H20/10～,1500,,フロント,13800,,277501,SSS-EP411-qq-e-2366k,SSS-EP411-qq-e-d-2366k,4515693094114,EP411,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサアネシス,GE6/GE7,H20/10～,2000,,フロント,13800,,277274,SSS-EP386-qq-e-2367k,SSS-EP386-qq-e-d-2367k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサアネシス,GE6/GE7,H20/10～,2000,,リア,13800,,277555,SSS-EP418-qq-e-7272k,SSS-EP418-qq-e-d-7272k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツ,GP2/GP3,H23/12～,1600,,フロント,13800,,277502,SSS-EP411-qq-e-2373k,SSS-EP411-qq-e-d-2373k,4515693094114,EP411,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツ,GP2/GP3,H23/12～,1600,,リア,13800,,277557,SSS-EP418-qq-e-7278k,SSS-EP418-qq-e-d-7278k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツ,GP6/GP7,H23/12～,2000,,フロント,13800,,277276,SSS-EP386-qq-e-2374k,SSS-EP386-qq-e-d-2374k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツ,GP6/GP7,H23/12～,2000,,リア,13800,,277558,SSS-EP418-qq-e-7279k,SSS-EP418-qq-e-d-7279k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GF1,H11/9～H12/8,1500,ABS無,フロント,13800,,276443,SSS-EP272-qq-e-195k,SSS-EP272-qq-e-d-195k,4515693092721,EP272,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GF1/GF2/GF5/GF6,H11/9～H12/8,1500～1800,GF1(C'Zスポルト),フロント,13800,,276932,SSS-EP349-qq-e-196k,SSS-EP349-qq-e-d-196k,4515693093490,EP349,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GF8,H7/10～H8/8,2000,HX20S,フロント,13800,,276440,SSS-EP272-qq-e-187k,SSS-EP272-qq-e-d-187k,4515693092721,EP272,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GF8,H7/10～H8/8,2000,HX20S,リア,13800,,275943,SSS-EP223-qq-e-7247k,SSS-EP223-qq-e-d-7247k,4515693092233,EP223,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GG2/GG3,H12/8～H14/11,1500,リアドラム,フロント,13800,,276933,SSS-EP349-qq-e-197k,SSS-EP349-qq-e-d-197k,4515693093490,EP349,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GG2/GG3,H14/11～H16/6,1500,リアドラム,フロント,13800,,277497,SSS-EP411-qq-e-2354k,SSS-EP411-qq-e-d-2354k,4515693094114,EP411,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GG2/GG3,H16/6～H19/6,1500,15iS,フロント,13800,,277272,SSS-EP386-qq-e-2362k,SSS-EP386-qq-e-d-2362k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GG2/GG3,H16/6～H19/6,1500,15iS,リア,13800,,277506,SSS-EP412-qq-e-7268k,SSS-EP412-qq-e-d-7268k,4515693094121,EP412,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン,GG2/GG3,H16/6～H19/6,1500,15iS除く,フロント,13800,,277499,SSS-EP411-qq-e-2361k,SSS-EP411-qq-e-d-2361k,4515693094114,EP411,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン/インプレッサWRX,GG9/GD9,H14/11～H16/6,2000,,フロント,13800,,277271,SSS-EP386-qq-e-2355k,SSS-EP386-qq-e-d-2355k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,インプレッサスポーツワゴン/インプレッサWRX,GG9/GD9,H14/11～H16/6,2000,,リア,13800,,277505,SSS-EP412-qq-e-7263k,SSS-EP412-qq-e-d-7263k,4515693094121,EP412,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,ヴィヴィオ,KK3/KK4,H7/11～H10/9,660,4WD・ビストロ,フロント,13800,,276676,SSS-EP295-qq-e-199k,SSS-EP295-qq-e-d-199k,4515693092950,EP295,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,ヴィヴィオ,KK3/KK4/KW3/KW4/KY3,H4/3～H10/9,660,ビストロ含む,フロント,13800,,276675,SSS-EP295-qq-e-198k,SSS-EP295-qq-e-d-198k,4515693092950,EP295,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA4/YA5/YA9,H20/6～H21/7,2000～2500,,フロント,13800,,277278,SSS-EP386-qq-e-2377k,SSS-EP386-qq-e-d-2377k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA4/YA5/YA9,H20/6～H21/7,2000～2500,,リア,13800,,277561,SSS-EP418-qq-e-7282k,SSS-EP418-qq-e-d-7282k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA4/YA5/YA9,H21/7～H22/2,2000～2500,,フロント,13800,,277279,SSS-EP386-qq-e-2378k,SSS-EP386-qq-e-d-2378k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA4/YA5/YA9,H21/7～H22/2,2000～2500,,リア,13800,,277562,SSS-EP418-qq-e-7283k,SSS-EP418-qq-e-d-7283k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA4/YA5/YA9,H22/2～,2000～2500,,フロント,13800,,277280,SSS-EP386-qq-e-2379k,SSS-EP386-qq-e-d-2379k,4515693093865,EP386,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA4/YA5/YA9,H22/2～,2000～2500,,リア,13800,,277563,SSS-EP418-qq-e-7284k,SSS-EP418-qq-e-d-7284k,4515693094183,EP418,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA5,H24/10～,2000,ts,フロント,13800,,277021,SSS-EP357-qq-e-2380k,SSS-EP357-qq-e-d-2380k,4515693093575,EP357,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,エクシーガ,YA5,H24/10～,2000,ts,リア,13800,,276608,SSS-EP291-qq-e-7285k,SSS-EP291-qq-e-d-7285k,4515693092912,EP291,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,ジャスティ,KA5/KA6/KA7/KA8,S59/2～S63/11,1000～1200,,フロント,13800,,275551,SSS-EP071-qq-e-200k,SSS-EP071-qq-e-d-200k,4515693090710,EP071,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,ステラ,RN1/RN2,H18/6～,660,,フロント,13800,,277055,SSS-EP361-qq-e-2382k,SSS-EP361-qq-e-d-2382k,4515693093612,EP361,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,デックス,M401F/M411F,H20/11～H24/11,1300,,フロント,13800,,277300,SSS-EP387-qq-e-2385k,SSS-EP387-qq-e-d-2385k,4515693093872,EP387,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,フォレスター,SF5,H12/5～H14/2,2000～,STiバージョン,フロント,13800,,276945,SSS-EP351-qq-e-2391k,SSS-EP351-qq-e-d-2391k,4515693093513,EP351,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
スバル,フォレスター,SF5,H12/5～H14/2,2000～,STiバージョン,リア,13800,,276992,SSS-EP355-qq-e-7293k,SSS-EP355-qq-e-d-7293k,4515693093551,EP355,ENDLESS,ブレーキパッド,SSS,低ダストタイプ<br>ローター適正温度域:0～480℃<br>平均摩擦係数:0.38～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,ダスト量は使用環境・走行ステージ等によって変化します,16000,11786
