自動車メーカー,車種,型式,年式,適合詳細,備考,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,ストリートトップマウント(F/R),バネレート(F/R),仕様,注意事項,定価,取付売価
スバル,レガシィ,BC/BF/BJ,89～93,,,163072,,169948,D-SU-13-qq-e-1597,出さない,D-SU-13,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
スバル,レガシィ,BD/BG/BK,93～98,,,163072,,169953,D-SU-14-qq-e-1598,出さない,D-SU-14,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
トヨタ,カローラ,E90/E100/E110,87～01,,,163072,,168290,D-TO-26-qq-e-1815,D-TO-26-qq-e-d-1815,D-TO-26,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
トヨタ,カローラレビン,AE111,95～00,ノーマルストラット,,163072,,168296,D-TO-30-qq-e-1816,D-TO-30-qq-e-d-1816,D-TO-30,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
トヨタ,セリカ,ST185,89～93,ターボ<br>4WD<br>ノーマルストラット,,178752,,168280,D-TO-18-qq-e-1817,D-TO-18-qq-e-d-1817,D-TO-18,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,228000,220200
日産,セントラ,B13,91～94,,,163072,,168144,D-NI-28-qq-e-1428,D-NI-28-qq-e-d-1428,D-NI-28,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
日産,パルサー,N14,90～95,2WD,,163072,,168123,D-NI-21-qq-e-1429,D-NI-21-qq-e-d-1429,D-NI-21,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
日産,パルサーGTI-R,N14,90～95,4WD,,163072,,168127,D-NI-22-qq-e-1430,D-NI-22-qq-e-d-1430,D-NI-22,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DA6,89～93,B16 ツインカム<br>リア:アイ,,163072,,167714,D-AC-04-qq-e-54,D-AC-04-qq-e-d-54,D-AC-04,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DA6,89～93,B16 ツインカム<br>リア:フォーク,,163072,,167724,D-AC-06-qq-e-810,D-AC-06-qq-e-d-810,D-AC-06,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DA6,89～93,ZC シングルカム<br>リア:アイ,,163072,,167712,D-AC-03-qq-e-807,D-AC-03-qq-e-d-807,D-AC-03,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DA6,89～93,ZC シングルカム<br>リア:フォーク,,163072,,167720,D-AC-05-qq-e-808,D-AC-05-qq-e-d-808,D-AC-05,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DC2,93～01,B18 ツインカム<br>リア:アイ,,163072,,167736,D-AC-08-qq-e-813,D-AC-08-qq-e-d-813,D-AC-08,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DC2,93～01,B18 ツインカム<br>リア:フォーク,,163072,,167745,D-AC-10-qq-e-60,D-AC-10-qq-e-d-60,D-AC-10,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DC2,93～01,ZC シングルカム<br>リア:アイ,,163072,,167729,D-AC-07-qq-e-811,D-AC-07-qq-e-d-811,D-AC-07,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,インテグラ,DC2,93～01,ZC シングルカム<br>リア:フォーク,,163072,,167742,D-AC-09-qq-e-812,D-AC-09-qq-e-d-812,D-AC-09,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,シビック,EF,89～91,CRX<br>B16 ツインカム<br>リア:アイ,,163072,,169636,D-HN-11-qq-e-805,出さない,D-HN-11,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
ホンダ,シビック,EF,89～91,CRX<br>B16 ツインカム<br>リア:フォーク,,163072,,169648,D-HN-13-qq-e-804,出さない,D-HN-13,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
ホンダ,シビック,EF,89～91,CRX<br>D15 シングルカム<br>リア:アイ,,163072,,169630,D-HN-10-qq-e-803,出さない,D-HN-10,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
ホンダ,シビック,EF,89～91,CRX<br>D15 シングルカム<br>リア:フォーク,,163072,,169642,D-HN-12-qq-e-806,出さない,D-HN-12,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
ホンダ,シビック,EG,92～95,B16 ツインカム<br>リア:アイ,,163072,,167802,D-HN-15-qq-e-815,D-HN-15-qq-e-d-815,D-HN-15,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,シビック,EG,92～95,B16 ツインカム<br>リア:フォーク,,163072,,167814,D-HN-17-qq-e-818,D-HN-17-qq-e-d-818,D-HN-17,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,シビック,EG,92～95,D13/15 シングルカム<br>リア:アイ,,163072,,167796,D-HN-14-qq-e-817,D-HN-14-qq-e-d-817,D-HN-14,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,シビック,EG,92～95,D13/15 シングルカム<br>リア:フォーク,,163072,,167808,D-HN-16-qq-e-816,D-HN-16-qq-e-d-816,D-HN-16,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,シビック,EK,96～00,B16 ツインカム,,163072,,167826,D-HN-19-qq-e-819,D-HN-19-qq-e-d-819,D-HN-19,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
ホンダ,シビック,EK,96～00,D13/15 シングルカム,,163072,,167820,D-HN-18-qq-e-820,D-HN-18-qq-e-d-820,D-HN-18,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,アルミ/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
マツダ,ファミリア,BH,94～98,2WD,,163072,,168003,D-MA-14-qq-e-1068,D-MA-14-qq-e-d-1068,D-MA-14,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
マツダ,ファミリア,BJ,98～03,,,163072,,168006,D-MA-15-qq-e-1069,D-MA-15-qq-e-d-1069,D-MA-15,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
マツダ,ファミリアGTR,BG,89～94,4WD,,163072,,167995,D-MA-10-qq-e-1066,D-MA-10-qq-e-d-1066,D-MA-10,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
マツダ,ファミリアGT-X,BF,87～89,4WD,,163072,,167985,D-MA-08-qq-e-1065,D-MA-08-qq-e-d-1065,D-MA-08,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
マツダ,ファミリアGT-X,BG,89～94,4WD,,163072,,167990,D-MA-09-qq-e-1067,D-MA-09-qq-e-d-1067,D-MA-09,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
マツダ,ランティス,BH,94～98,,,163072,,168000,D-MA-13-qq-e-1070,D-MA-13-qq-e-d-1070,D-MA-13,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
三菱,3000GT,,00～UP,,,163072,,169817,D-MT-04-qq-e-1224,出さない,D-MT-04,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,3000GT,,92～96,2WD,,163072,,169809,D-MT-02-qq-e-1223,出さない,D-MT-02,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,FTO,,94～97,,,163072,,168089,D-MT-25-qq-e-1225,D-MT-25-qq-e-d-1225,D-MT-25,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
三菱,GTO/3000GT,,92～96,4WD,,163072,,169813,D-MT-03-qq-e-1226,出さない,D-MT-03,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,エクリプス,,00～06,,,163072,,168052,D-MT-15-qq-e-1228,D-MT-15-qq-e-d-1228,D-MT-15,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
三菱,エクリプス,,89～95,ターボ<br>4WD,,163072,,168045,D-MT-13-qq-e-1227,D-MT-13-qq-e-d-1227,D-MT-13,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
三菱,ギャラン,,99～03,USA<br>ストラット,,163072,,169822,D-MT-27-qq-e-1230,出さない,D-MT-27,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,ギャランフォルティス,,07～14,除くラリーアート,,163072,,168098,D-MT-36-qq-e-1229,D-MT-36-qq-e-d-1229,D-MT-36,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
三菱,ランサー,,01～06,ヴィラージュ,,163072,,169843,D-MT-35-qq-e-1231,出さない,D-MT-35,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,ランサー,,88～92,ヴィラージュ,,178752,,169834,D-MT-31-qq-e-1232,出さない,D-MT-31,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,228000,出さない
三菱,ランサー,,93～96,ヴィラージュ<br>2WD,,163072,,169837,D-MT-32-qq-e-1233,出さない,D-MT-32,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,ランサー,,97～00,ヴィラージュ,,163072,,169840,D-MT-34-qq-e-1234,出さない,D-MT-34,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
三菱,ランサーエボリューション/II/III,,92～96,,,163072,,168059,D-MT-17-qq-e-1235,D-MT-17-qq-e-d-1235,D-MT-17,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
