自動車メーカー,車種,型式,年式,適合詳細,備考,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,ストリートトップマウント(F/R),バネレート(F/R),仕様,注意事項,定価,取付売価
BMW,M5 E60,,05～10,,Electronic self-leveling使用不可<br>キャンセレーションキット対応,241472,,169459,D-BM-50-qq-e-464,出さない,D-BM-50,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/12.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
BMW,Z3,,95～03,4気筒,,186592,,169476,D-BM-62-qq-e-472,出さない,D-BM-62,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/12.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
BMW,Z3,,95～03,6気筒,,186592,,169479,D-BM-63-qq-e-471,出さない,D-BM-63,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/12.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
BMW,Z3 M,,97～01,,,186592,,169482,D-BM-64-qq-e-473,出さない,D-BM-64,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/12.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
CHRYSLER,ネオン,,94～00,,,241472,,169538,D-CR-02-qq-e-494,出さない,D-CR-02,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
CITROEN,ZX,,91～98,,,186592,,169535,D-CI-06-qq-e-503,出さない,D-CI-06,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.0/-,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
CITROEN,クサラ,,97～06,,,241472,,169533,D-CI-05-qq-e-502,出さない,D-CI-05,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.0/-,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
CITROEN,サクソ,,96～03,,,241472,,169531,D-CI-04-qq-e-501,出さない,D-CI-04,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.5/-,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
DODGE,ステルス,,92～99,2WD,,241472,,169545,D-DO-04-qq-e-518,出さない,D-DO-04,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/8.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
DODGE,ステルス,,92～99,4WD,,241472,,169550,D-DO-05-qq-e-519,出さない,D-DO-05,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/8.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
DODGE,ネオン,,99～05,,,241472,,169543,D-DO-03-qq-e-517,出さない,D-DO-03,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール/ピロボール,8.7/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FIAT,イデアMPV,,03～UP,,,241472,,169560,D-FI-05-qq-e-534,出さない,D-FI-05,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.8/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FIAT,プント,,00～05,,,241472,,169566,D-FI-08-qq-e-536,出さない,D-FI-08,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.8/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FIAT,プント,,93～99,,,241472,,169562,D-FI-06-qq-e-535,出さない,D-FI-06,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.8/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FIAT,プントGT,,94～99,,,241472,,169564,D-FI-07-qq-e-537,出さない,D-FI-07,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.8/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FORD,アズテック,,95～98,,,186592,,169570,D-FO-01-qq-e-575,出さない,D-FO-01,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,ティエラ,,98～UP,,,186592,,169575,D-FO-02-qq-e-586,出さない,D-FO-02,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,テルスター,,88～92,,,241472,,169619,D-FO-19-qq-e-584,出さない,D-FO-19,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FORD,テルスター,,93～97,,,241472,,169617,D-FO-18-qq-e-585,出さない,D-FO-18,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FORD,フィエスタ,,08～UP,,,186592,,169582,D-FO-04-qq-e-587,出さない,D-FO-04,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,7.2/4.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,フォーカス,,00～05,USA<br>ショック差込径φ45.5,,186592,,169590,D-FO-06-qq-e-578,出さない,D-FO-06,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,フォーカス,,06～07,USA<br>ショック差込径φ49.5,,186592,,169594,D-FO-07-qq-e-579,出さない,D-FO-07,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,フォーカス,,12～UP,,,186592,,170676,D-FO-08-2-qq-e-1053k,出さない,D-FO-08-2,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/8.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,フォーカスII/C-MAX,,03～UP,2WD<br>ショック差込径φ52,,186592,,169586,D-FO-05-qq-e-576,出さない,D-FO-05,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,フォーカスST,,05～12,,,186592,,169601,D-FO-08-qq-e-577,出さない,D-FO-08,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,フォーカスST,,12～UP,,,186592,,170677,D-FO-08-3-qq-e-1054k,出さない,D-FO-08-3,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,12.0/8.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,プローブ,,89～92,,,241472,,169613,D-FO-16-qq-e-582,出さない,D-FO-16,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/アルミ,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FORD,プローブ,,93～97,,,241472,,169615,D-FO-17-qq-e-583,出さない,D-FO-17,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FORD,マスタング,,06～14,,,186592,,169611,D-FO-15-qq-e-581,出さない,D-FO-15,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,14.0/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,リタ,,94～98,,,186592,,169605,D-FO-11-qq-e-580,出さない,D-FO-11,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,9.8/7.2,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,エラントラ,,00～06,,,186592,,169674,D-HY-06-qq-e-868,出さない,D-HY-06,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,エラントラ,,96～00,,,186592,,169670,D-HY-05-qq-e-867,出さない,D-HY-05,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,エラントラ/アバンテ,,11～UP,,タイプ1,241472,,169698,D-HY-27-qq-e-869,出さない,D-HY-27,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.8/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
HYUNDAI,エラントラ/アバンテ,,11～UP,,タイプ2,241472,,169696,D-HY-27-1-qq-e-870,出さない,D-HY-27-1,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,9.8/6.0,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
HYUNDAI,クーペ,,02～UP,,,186592,,169666,D-HY-04-qq-e-866,出さない,D-HY-04,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,クーペ,,97～01,,,186592,,169662,D-HY-03-qq-e-865,出さない,D-HY-03,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,ジェネシスクーペ,BK,08～10,2.0T,,186592,,168899,D-HY-08-qq-e-871,D-HY-08-qq-e-d-871,D-HY-08,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,12.0/8.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,249200
HYUNDAI,ジェネシスクーペ,BK,08～10,3.8,,186592,,168904,D-HY-09-qq-e-872,D-HY-09-qq-e-d-872,D-HY-09,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,12.0/8.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,249200
HYUNDAI,ジェネシスクーペ,BK,11～UP,2.0T,,186592,,168909,D-HY-10-qq-e-873,D-HY-10-qq-e-d-873,D-HY-10,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,12.0/8.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,249200
HYUNDAI,ジェネシスクーペ,BK,11～UP,3.8,,186592,,168914,D-HY-11-qq-e-874,D-HY-11-qq-e-d-874,D-HY-11,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/純正,12.0/8.5,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,249200
HYUNDAI,ティブロン,,03～UP,,,186592,,169689,D-HY-20-qq-e-875,出さない,D-HY-20,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,ティブロン,,96～01,,,186592,,169685,D-HY-19-qq-e-876,出さない,D-HY-19,D2JAPAN,サスペンションシステム ラリーアスファルト,ピロボール+ラバー/ピロボール+ラバー,8.7/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
INFINITI,G20,P10,90～97,,,178752,,169704,D-IN-02-qq-e-910,出さない,D-IN-02,D2JAPAN,サスペンションシステム ラリーアスファルト,アルミ/アルミ,12.0/6.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,228000,出さない
INFINITI,G20,P11,98～02,リアボルト間:172mm,,178752,,169707,D-IN-03-qq-e-911,出さない,D-IN-03,D2JAPAN,サスペンションシステム ラリーアスファルト,アルミ/アルミ,12.0/8.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,228000,出さない
INFINITI,G20,P11,98～02,リアボルト間:90mm,,163072,,169710,D-IN-04-qq-e-912,出さない,D-IN-04,D2JAPAN,サスペンションシステム ラリーアスファルト,アルミ/アルミ,12.0/8.7,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
INFINITI,G35,2D,02～06,リア:一体型,,163072,,169716,D-IN-05-qq-e-914,出さない,D-IN-05,D2JAPAN,サスペンションシステム ラリーアスファルト,アルミ/アルミ,16.0/9.8,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
INFINITI,G35,4D,02～06,リア:一体型,,163072,,169722,D-IN-06-qq-e-913,出さない,D-IN-06,D2JAPAN,サスペンションシステム ラリーアスファルト,アルミ/アルミ,16.0/9.8,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
