日産,180SX,RPS13,SR20DE/SR20DET,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291995,400L-HP-NS0207-qq-e-1k,400L-HP-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,103000,63,0
日産,180SX,RPS13,SR20DE/SR20DET,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291526,400L-NS0207-qq-e-2k,400L-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
日産,シルビア,PS13,SR20DE/SR20DET,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291996,400L-HP-NS0207-qq-e-27k,400L-HP-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,103000,63,0
日産,シルビア,PS13,SR20DE/SR20DET,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291525,400L-NS0207-qq-e-26k,400L-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
日産,シルビア,S14,SR20DE/SR20DET,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291997,400L-HP-NS0207-qq-e-41k,400L-HP-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,103000,63,0
日産,シルビア,S14,SR20DE/SR20DET,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291527,400L-NS0207-qq-e-40k,400L-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
日産,シルビア,S15,SR20DE,5速車のみ,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291509,400L-HP-NS0207-qq-e-54k,400L-HP-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,103000,63,0
日産,シルビア,S15,SR20DE,5速車のみ,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291528,400L-NS0207-qq-e-53k,400L-NS0207,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
日産,シルビア,S15,SR20DE/SR20DET,6速(5速車除く),HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291510,400L-HP-NS0210-qq-e-63k,400L-HP-NS0210,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>パイロットプッシュが付属しています。,,,103000,63,0
日産,シルビア,S15,SR20DE/SR20DET,6速(5速車除く),STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291529,400L-NS0210-qq-e-64k,400L-NS0210,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>パイロットプッシュが付属しています。,,,100000,63,0
日産,スカイライン,ER34,RB25DET,ER34専用,HP(高圧着タイプ)<br>プル式,シングル,400Light,85931,,291969,P400L-HP-NS0101-qq-e-125k,P400L-HP-NS0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,120000,63,0
日産,スカイライン,R32,RB20DE/RB20DET,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291508,400L-HP-NS0101-qq-e-82k,400L-HP-NS0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,103000,63,0
日産,スカイライン,R32,RB20DE/RB20DET,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291524,400L-NS0101-qq-e-81k,400L-NS0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
日産,スカイライン,R33,RB25DE/RB25DET,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291994,400L-HP-NS0101-qq-e-107k,400L-HP-NS0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,103000,63,0
日産,スカイライン,R33,RB25DE/RB25DET,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291523,400L-NS0101-qq-e-108k,400L-NS0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
日産,スカイライン,V35,VQ35DE,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,78951,,291620,ORC-400L-HP-NS0613-qq-e-139k,ORC-400L-HP-NS0613,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,110000,63,0
日産,スカイライン,V35,VQ35DE,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,76857,,291622,ORC-400L-NS0613-qq-e-140k,ORC-400L-NS0613,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,107000,63,0
日産,フェアレディZ,S130,L20,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,400Light,78951,,291627,ORC-400LD-NS0911-qq-e-152k,ORC-400LD-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,110000,63,0
日産,フェアレディZ,S130,L20,,STD(標準圧着タイプ)・ダンパー無しクラッチディスク<br>プッシュ式,シングル,400Light,76857,,291623,ORC-400L-NS0911-qq-e-151k,ORC-400L-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,107000,63,0
日産,フェアレディZ,S130,L28,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,400Light,78951,,291628,ORC-400LD-NS0911-qq-e-158k,ORC-400LD-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,110000,63,0
日産,フェアレディZ,S130,L28,,STD(標準圧着タイプ)・ダンパー無しクラッチディスク<br>プッシュ式,シングル,400Light,76857,,291624,ORC-400L-NS0911-qq-e-157k,ORC-400L-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,107000,63,0
日産,フェアレディZ,S30,L20,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,400Light,78951,,291629,ORC-400LD-NS0911-qq-e-163k,ORC-400LD-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,110000,63,0
日産,フェアレディZ,S30,L20,,STD(標準圧着タイプ)・ダンパー無しクラッチディスク<br>プッシュ式,シングル,400Light,76857,,291625,ORC-400L-NS0911-qq-e-164k,ORC-400L-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,107000,63,0
日産,フェアレディZ,S30,L24,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,400Light,78951,,291630,ORC-400LD-NS0911-qq-e-170k,ORC-400LD-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,110000,63,0
日産,フェアレディZ,S30,L24,,STD(標準圧着タイプ)・ダンパー無しクラッチディスク<br>プッシュ式,シングル,400Light,76857,,291626,ORC-400L-NS0911-qq-e-169k,ORC-400L-NS0911,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クランクショート加工を行うお客様の為に、スリーブとベアリングは、組立を行わずに付属されております。圧入を行い使用してください。<br>レリーズベアリング:クラッチKITに付属されております。(Cタイプ),クランクショート加工を行った場合にはスリーブ長が異なります。(別途用意してください),,107000,63,0
日産,フェアレディZ,Z33,VQ35DE,,HP(高圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,400Light,81045,,291532,400LD-HP-NS0613-qq-e-180k,400LD-HP-NS0613,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,113000,63,0
日産,フェアレディZ,Z33,VQ35DE,,HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プッシュ式,シングル,400Light,78951,,291621,ORC-400L-HP-NS0613-qq-e-177k,ORC-400L-HP-NS0613,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,110000,63,0
日産,フェアレディZ,Z33,VQ35DE,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,400Light,78951,,292005,400LD-NS0613-qq-e-179k,400LD-NS0613,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,110000,63,0
日産,フェアレディZ,Z33,VQ35DE,,STD(標準圧着タイプ)・ダンパー無しクラッチディスク<br>プッシュ式,シングル,400Light,76857,,292032,ORC-400L-NS0613-qq-e-178k,ORC-400L-NS0613,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,107000,63,0
ホンダ,CR-Z,ZF1,LEA,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,74065,,292019,ORC-250L-HP-HD0708-qq-e-604k,ORC-250L-HP-HD0708,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。,,,103000,63,0
ホンダ,インテグラ,DB8,B18C,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291984,250L-HP-HD0101-qq-e-608k,250L-HP-HD0101,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。<br>フライホイール取付部の厚さが純正ボルトと異なっているので取り付けボルト(90011-PM0-000)が6本必要となります。,,,100000,63,0
ホンダ,インテグラ,DC2,B18C,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291484,250L-HP-HD0101-qq-e-612k,250L-HP-HD0101,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。<br>フライホイール取付部の厚さが純正ボルトと異なっているので取り付けボルト(90011-PM0-000)が6本必要となります。,,,100000,63,0
ホンダ,インテグラ,DC5,K20A,6MTのみ,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291488,250L-HP-HD0505-qq-e-616k,250L-HP-HD0505,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>ピボットスペーサーが付属しています。,,,100000,63,0
ホンダ,シビック,EG6,B16A,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291485,250L-HP-HD0101-qq-e-620k,250L-HP-HD0101,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。<br>フライホイール取付部の厚さが純正ボルトと異なっているので取り付けボルト(90011-PM0-000)が6本必要となります。,,,100000,63,0
ホンダ,シビック,EK4,B16B,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291486,250L-HP-HD0101-qq-e-622k,250L-HP-HD0101,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。<br>フライホイール取付部の厚さが純正ボルトと異なっているので取り付けボルト(90011-PM0-000)が6本必要となります。,,,100000,63,0
ホンダ,シビック,EK9,B16B,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291487,250L-HP-HD0101-qq-e-626k,250L-HP-HD0101,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。<br>フライホイール取付部の厚さが純正ボルトと異なっているので取り付けボルト(90011-PM0-000)が6本必要となります。,,,100000,63,0
ホンダ,シビック,EP3,K20A,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291985,250L-HP-HD0505-qq-e-630k,250L-HP-HD0505,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。,,,100000,63,0
ホンダ,シビック,FD2,K20A,6MTのみ,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291986,250L-HP-HD0505-qq-e-634k,250L-HP-HD0505,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>ピボットスペーサーが付属しています。,,,100000,63,0
マツダ,RX-7,FC3S,13BT,,HP(高圧着タイプ)<br>プッシュ式,シングル,400Light,74065,,291507,400L-HP-MZ0101-qq-e-477k,400L-HP-MZ0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>MAZDA純正カウンターウエイトが1つ必要となります。前期車両用カウンターウエイト品番:N3Y8-11-52X。後期車両用カウンターウエイト品番(N3Y6-11-52X)取付ボルト(8051-27-235)が6本必要となります。,,,103000,63,0
マツダ,RX-7,FC3S,13BT,,STD(標準圧着タイプ)<br>プッシュ式,シングル,400Light,71971,,291522,400L-MZ0101-qq-e-476k,400L-MZ0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>MAZDA純正カウンターウエイトが1つ必要となります。前期車両用カウンターウエイト品番:N3Y8-11-52X。後期車両用カウンターウエイト品番(N3Y6-11-52X)取付ボルト(8051-27-235)が6本必要となります。,,,100000,63,0
マツダ,RX-7,FD3S,13B-REW,,HP(高圧着タイプ)<br>プル式,シングル,400Light,85931,,291968,P400L-HP-MZ0102-qq-e-483k,P400L-HP-MZ0102,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>MAZDA純正カウンターウエイト(N3Y2-11-52X)が1個及び、取付ボルト(8051-27-235)が6本必要となります。,,,120000,63,0
マツダ,RX-8,SE3P,13B-MSP,6MTのみ,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291489,250L-HP-MZ0303-qq-e-490k,250L-HP-MZ0303,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:指定のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>MAZDA純正カウンターウエイト(N3Z2-11-52X)及び取付ボルト(8051-27-235)が6本必要となります。,,,100000,63,0
マツダ,ロードスター,NA,B6,,STD(標準圧着タイプ)<br>プッシュ式,シングル,250Light,69876,,291990,250L-MZ0204-qq-e-492k,250L-MZ0204,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。,,,97000,63,0
マツダ,ロードスター,NA,BP,,STD(標準圧着タイプ)<br>プッシュ式,シングル,250Light,69876,,291991,250L-MZ0204-qq-e-495k,250L-MZ0204,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。,,,97000,63,0
マツダ,ロードスター,NB,BP,,STD(標準圧着タイプ)<br>プッシュ式,シングル,250Light,69876,,291992,250L-MZ0204-qq-e-497k,250L-MZ0204,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。<br>純正のパイロットベアリングが必要となります。,,,97000,63,0
マツダ,ロードスター,NC,LF-VE,5速,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291490,250L-HP-MZ0405-qq-e-500k,250L-HP-MZ0405,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
マツダ,ロードスター,NC,LF-VE,6速,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291491,250L-HP-MZ0407-qq-e-503k,250L-HP-MZ0407,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
マツダ,ロードスター,ND5RC,P5-VP,,HP(高圧着タイプ)<br>プッシュ式,シングル,250Light,71971,,291492,250L-HP-MZ0608-qq-e-506k,250L-HP-MZ0608,ORC,Light Series ORC-250Light(シングル),Light Series ORC-250Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,100000,63,0
三菱,ランサーエボリューションIV,CN9A,4G63,,HP(高圧着タイプ)<br>プル式,シングル,400Light,85931,,292119,P400L-HP-MB0101-qq-e-509k,P400L-HP-MB0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,120000,63,0
三菱,ランサーエボリューションV,CP9A,4G63,,HP(高圧着タイプ)<br>プル式,シングル,400Light,85931,,291966,P400L-HP-MB0101-qq-e-517k,P400L-HP-MB0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,120000,63,0
三菱,ランサーエボリューションVI,CP9A,4G63,,HP(高圧着タイプ)<br>プル式,シングル,400Light,85931,,291967,P400L-HP-MB0101-qq-e-525k,P400L-HP-MB0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,120000,63,0
三菱,ランサーエボリューションVII/VIII,CT9A,4G63,,HP(高圧着タイプ)<br>プル式,シングル,400Light,85931,,292120,P400L-HP-MB0101-qq-e-533k,P400L-HP-MB0101,ORC,Light Series ORC-400Light(シングル),Light Series ORC-400Light,Light Series,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品を必ずお使い下さい。(ORCクラッチには付属されておりません)<br>レリーズベアリング:純正品をご使用ください。,,,120000,63,0
