自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ダイハツ,ムーヴ,L900S/L902S/L910S/L912S,H10/10～H14/10,660,ソリッドディスク車,フロント,11786,,272662,MX72k-EP364-qq-e-4605k,MX72k-EP364-qq-e-d-4605k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,L900S/L902S/L910S/L912S,H10/10～H14/10,660,ベンチレーテッドディスク車,フロント,11786,,272631,MX72k-EP363-qq-e-4604k,MX72k-EP363-qq-e-d-4604k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,LA100S/LA110S,H22/12～H24/12,660,NA,フロント,11786,,272666,MX72k-EP364-qq-e-4615k,MX72k-EP364-qq-e-d-4615k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,LA100S/LA110S,H24/12～H26/12,660,NA,フロント,11786,,272707,MX72k-EP415-qq-e-4616k,MX72k-EP415-qq-e-d-4616k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,LA100S/LA111S,H22/12～,660,ターボ,フロント,11786,,272706,MX72k-EP415-qq-e-4614k,MX72k-EP415-qq-e-d-4614k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,LA100S/LA111S,H23/5～,660,NA・12インチ装着車,フロント,11786,,272665,MX72k-EP364-qq-e-4612k,MX72k-EP364-qq-e-d-4612k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,LA100S/LA111S,H23/5～,660,NA・13インチ装着車,フロント,11786,,272705,MX72k-EP415-qq-e-4613k,MX72k-EP415-qq-e-d-4613k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴコンテ,L575S/L585S,H20/8～H29/3,660,リアドラム・NA車(要形状確認),フロント,11786,,272667,MX72k-EP364-qq-e-4617k,MX72k-EP364-qq-e-d-4617k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴコンテ,L575S/L585S,H20/8～H29/3,660,リアドラム・ターボ車(要形状確認),フロント,11786,,272708,MX72k-EP415-qq-e-4618k,MX72k-EP415-qq-e-d-4618k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴラテ,L550S,H16/8～H17/5,660,L ABS装着車/X/XLim/RS/RSLim,フロント,11786,,272669,MX72k-EP364-qq-e-4620k,MX72k-EP364-qq-e-d-4620k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴラテ,L550S,H16/8～H21/4,660,L ABS非装着車,フロント,11786,,272668,MX72k-EP364-qq-e-4619k,MX72k-EP364-qq-e-d-4619k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴラテ,L550S,H17/5～H21/4,660,L ABS装着車/X/XLim/RS/クール/クールターボ,フロント,11786,,272671,MX72k-EP364-qq-e-4622k,MX72k-EP364-qq-e-d-4622k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴラテ,L560S,H16/8～H17/5,660,4WD全車,フロント,11786,,272670,MX72k-EP364-qq-e-4621k,MX72k-EP364-qq-e-d-4621k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴラテ,L560S,H17/5～H21/4,660,RS・4WD,フロント,11786,,272709,MX72k-EP415-qq-e-4624k,MX72k-EP415-qq-e-d-4624k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴラテ,LS560S,H17/5～H21/4,660,4WD X/Xリミテッド/クール,フロント,11786,,272672,MX72k-EP364-qq-e-4623k,MX72k-EP364-qq-e-d-4623k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
トヨタ,bB,QNC20/QNC21/QNC25,H17/2～H28/8,1300～1500,,フロント,11786,,272675,MX72k-EP387-qq-e-4409k,MX72k-EP387-qq-e-d-4409k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
トヨタ,デュエット,M100A/M110A,H13/12～H16/5,1000,リアドラム,フロント,11786,,272619,MX72k-EP363-qq-e-4405k,MX72k-EP363-qq-e-d-4405k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
トヨタ,デュエット,M100A/M110A/M101A/M111A,H10/9～H13/12,1000～1300,リアドラム,フロント,11786,,272618,MX72k-EP363-qq-e-4404k,MX72k-EP363-qq-e-d-4404k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
トヨタ,デュエット,M101A/M111A,H13/12～H16/5,1300,リアドラム,フロント,11786,,272674,MX72k-EP387-qq-e-4406k,MX72k-EP387-qq-e-d-4406k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
トヨタ,パッソ/パッソセッテ,KGC35/KGC30/NGC30,H22/2～H28/4,1000～1300,KGC35(グレードX)/KGC30(+HANA含む),フロント,11786,,272687,MX72k-EP415-qq-e-4408k,MX72k-EP415-qq-e-d-4408k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
トヨタ,パッソ/パッソセッテ,QNC10/KGC10/KGC15,H16/6～H22/2,1000～1300,,フロント,11786,,272686,MX72k-EP415-qq-e-4407k,MX72k-EP415-qq-e-d-4407k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,オッティ,H91W,H17/6～H18/10,660,リアドラム,フロント,11786,,285797,MX72k-EP364-qq-e-8233k,出さない,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
日産,オッティ,H92W,H18/10～H19/8,660,リアドラム,フロント,11786,,286725,MX72k-EP364-qq-e-8234k,出さない,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
日産,オッティ,H92W,H19/8～,660,NA/リアドラム,フロント,11786,,282962,MX72k-EP475-qq-e-8236k,出さない,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
日産,オッティ,H92W,H19/8～,660,ターボ/リアドラム,フロント,11786,,289507,MX72k-EP364-qq-e-8235k,出さない,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
日産,デイズ,B21W,H25/6～H26/10,660,,フロント,11786,,272750,MX72k-EP475-qq-e-4410k,MX72k-EP475-qq-e-d-4410k,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,デイズハイウェイスター,B21W,H25/6～,660,ターボ,フロント,11786,,272761,MX72k-EP502-qq-e-4411k,MX72k-EP502-qq-e-d-4411k,4515693861570,EP502,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,デイズハイウェイスター,B21W,H25/6～H26/10,660,NA,フロント,11786,,272751,MX72k-EP475-qq-e-4412k,MX72k-EP475-qq-e-d-4412k,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,デイズルークス,B21A,H26/2～,660,NA・4WD,フロント,11786,,272762,MX72k-EP502-qq-e-4414k,MX72k-EP502-qq-e-d-4414k,4515693861570,EP502,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,デイズルークス,B21A,H26/2～H26/10,660,NA・2WD,フロント,11786,,272752,MX72k-EP475-qq-e-4413k,MX72k-EP475-qq-e-d-4413k,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,デイズルークス,B21W,H26/2～,660,ターボ,フロント,11786,,272763,MX72k-EP502-qq-e-4415k,MX72k-EP502-qq-e-d-4415k,4515693861570,EP502,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,ピノ,HC24S,H19/1～H22/2,660,,フロント,11786,,272719,MX72k-EP441-qq-e-4416k,MX72k-EP441-qq-e-d-4416k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,マーチ,HK11,H4/2～H9/5,1300,4輪ディスク,リア,11786,,272583,MX72k-EP287-qq-e-9038k,MX72k-EP287-qq-e-d-9038k,4515693832587,EP287,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,マーチ,K11/HK11,H9/5～H11/11,1000～1300,4輪ディスク,リア,11786,,272584,MX72k-EP287-qq-e-9039k,MX72k-EP287-qq-e-d-9039k,4515693832587,EP287,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,モコ,MG21S,H14/4～H15/8,660～,ターボ,フロント,11786,,272592,MX72k-EP361-qq-e-4417k,MX72k-EP361-qq-e-d-4417k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,モコ,MG21S,H15/8～H18/2,660～,ターボ,フロント,11786,,272593,MX72k-EP361-qq-e-4418k,MX72k-EP361-qq-e-d-4418k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,モコ,MG22S,H18/2～H23/2,660～,,フロント,11786,,272720,MX72k-EP441-qq-e-4419k,MX72k-EP441-qq-e-d-4419k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
日産,モコ,MG33S,H23/2～H28/5,660～,,フロント,11786,,272721,MX72k-EP441-qq-e-4420k,MX72k-EP441-qq-e-d-4420k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,CR-X,EF7,S62/8～H4/3,1600,,リア,11786,,272534,MX72k-EP210-qq-e-9049k,MX72k-EP210-qq-e-d-9049k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,CR-X,EF8,H1/8～H4/3,1600,V-TEC,リア,11786,,272535,MX72k-EP210-qq-e-9050k,MX72k-EP210-qq-e-d-9050k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,CR-Xデルソル,EG1/EG2,H4/3～H9/7,1500～1600,EG1(ABS付),リア,11786,,272536,MX72k-EP210-qq-e-9051k,MX72k-EP210-qq-e-d-9051k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,CR-Xデルソル,EJ4,H7/10～H9/7,1600,ABS付・4輪ディスク,リア,11786,,272537,MX72k-EP210-qq-e-9052k,MX72k-EP210-qq-e-d-9052k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-BOX,JF1,H23/11～H27/2,660,No.～140000<br>No.140001以降はEP501となります,フロント,11786,,272509,MX72k-EP091-qq-e-4427k,MX72k-EP091-qq-e-d-4427k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-BOX,JF1/JF2,H23/11～H27/2,660,JF1(ターボ),フロント,11786,,272712,MX72k-EP423-qq-e-4428k,MX72k-EP423-qq-e-d-4428k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-BOX,JF1/JF2,H27/2～H29/9,660,NA,フロント,11786,,272759,MX72k-EP501-qq-e-4429k,MX72k-EP501-qq-e-d-4429k,4515693861525,EP501,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-BOX,JF1/JF2,H27/2～H29/9,660,ターボ,フロント,11786,,272713,MX72k-EP423-qq-e-4430k,MX72k-EP423-qq-e-d-4430k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-BOX,JF3,H29/9～,660,NA,フロント,11786,,272760,MX72k-EP501-qq-e-4431k,MX72k-EP501-qq-e-d-4431k,4515693861525,EP501,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-BOX+,JF1/JF2,H24/7～,660,,フロント,11786,,272714,MX72k-EP423-qq-e-4432k,MX72k-EP423-qq-e-d-4432k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-ONE,JG1/JG2,H24/11～,660,ターボ,フロント,11786,,272711,MX72k-EP423-qq-e-4425k,MX72k-EP423-qq-e-d-4425k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-ONE,JG1/JG2,H24/11～H26/5,660,JG2(NA ～1100000),フロント,11786,,272508,MX72k-EP091-qq-e-4424k,MX72k-EP091-qq-e-d-4424k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-ONE,JG1/JG2,H26/5～,660,JG2(NA 1100001～),フロント,11786,,272758,MX72k-EP501-qq-e-4426k,MX72k-EP501-qq-e-d-4426k,4515693861525,EP501,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-WGN,JH1/JH2,H25/11～,660,NA,フロント,11786,,272757,MX72k-EP501-qq-e-4422k,MX72k-EP501-qq-e-d-4422k,4515693861525,EP501,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,N-WGN,JH1/JH2,H25/11～,660,ターボ,フロント,11786,,272710,MX72k-EP423-qq-e-4423k,MX72k-EP423-qq-e-d-4423k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,S660,JW5,H27/4～,660,,フロント,11786,,272756,MX72k-EP501-qq-e-4421k,MX72k-EP501-qq-e-d-4421k,4515693861525,EP501,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,S660,JW5,H27/4～,660,,リア,11786,,272749,MX72k-EP451-qq-e-9048k,MX72k-EP451-qq-e-d-9048k,4515693865035,EP451,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,インテグラ,DA5/DA7,H1/4～H5/6,1600,4輪ディスク,リア,11786,,272526,MX72k-EP210-qq-e-9040k,MX72k-EP210-qq-e-d-9040k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,インテグラ,DA6/DA8,H1/4～H5/6,1600,V-TEC,リア,11786,,272527,MX72k-EP210-qq-e-9041k,MX72k-EP210-qq-e-d-9041k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ホンダ,インテグラ,DB6,H5/6～H7/9,1600,ABS付,リア,11786,,272529,MX72k-EP210-qq-e-9043k,MX72k-EP210-qq-e-d-9043k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
