自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
AUDI,カブリオレ,8GABCK,1990/10～,,2.6E/2.8E,リア,19763,,286592,Premium-EIP043-qq-e-4824k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,カブリオレ,8GNGK,1990/10～,,2.0E/2.3E,フロント,19763,,286741,Premium-EIP089-qq-e-2415k,出さない,,EIP089,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,カブリオレ,8GNGK,1990/10～,,2.0E/2.3E,リア,19763,,284770,Premium-EIP043-qq-e-4823k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クアトロ,,1986/01～1990/11,,2.1/2.2 ターボ/2.2 20V(ate),フロント,19763,,282289,Premium-EIP017-qq-e-2431k,出さない,,EIP017,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クアトロ,,1986/01～1990/11,,2.1/2.2 ターボ/2.2 20V(ate),リア,19763,,287534,Premium-EIP043-qq-e-4846k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クアトロ,,1986/01～1990/11,,2.1/2.2 ターボ/2.2 20V(LUCAS),リア,19763,,290277,Premium-EIP043-qq-e-4847k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8B7A,1989/08～,,2.0,フロント,19763,,286564,Premium-EIP023-qq-e-2417k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8B7A,1989/08～,,2.0,リア,19763,,287532,Premium-EIP043-qq-e-4826k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8B7A,1989/08～,,2.3 20V(ate),フロント,19763,,283222,Premium-EIP017-qq-e-2423k,出さない,,EIP017,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8B7A,1989/08～,,2.3 20V(ate),リア,19763,,286596,Premium-EIP043-qq-e-4833k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8B7A,1989/08～,,2.3 20V(LUCAS),リア,19763,,284773,Premium-EIP043-qq-e-4834k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8BABC/8BAAH,1989/08～,,2.6E/2.8E(ate),フロント,19763,,283223,Premium-EIP017-qq-e-2424k,出さない,,EIP017,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8BABC/8BAAH,1989/08～,,2.6E/2.8E(ate),リア,19763,,284774,Premium-EIP043-qq-e-4835k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,8BABC/8BAAH,1989/08～,,2.6E/2.8E(LUCAS),リア,19763,,290275,Premium-EIP043-qq-e-4836k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1986/04～1987/09,,2.2,フロント,19763,,287506,Premium-EIP023-qq-e-2418k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1986/04～1987/09,,2.2,リア,19763,,286593,Premium-EIP043-qq-e-4827k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1987/10～1989/08,,2.2,フロント,19763,,287920,Premium-EIP065-qq-e-2419k,出さない,,EIP065,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1987/10～1989/08,,2.2,リア,19763,,284771,Premium-EIP043-qq-e-4828k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1989/08～,,1.8,フロント,19763,,284741,Premium-EIP023-qq-e-2416k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1989/08～,,1.8,リア,19763,,290273,Premium-EIP043-qq-e-4825k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1989/08～,,2.3,フロント,19763,,288421,Premium-EIP023-qq-e-2422k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1989/08～,,2.3,リア,19763,,284772,Premium-EIP043-qq-e-4832k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1989/09～,,2.2,フロント,19763,,287507,Premium-EIP023-qq-e-2420k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1989/09～,,2.2,リア,19763,,290274,Premium-EIP043-qq-e-4829k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1990/10～,,2.2 S2(ate),フロント,19763,,289731,Premium-EIP017-qq-e-2421k,出さない,,EIP017,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1990/10～,,2.2 S2(ate),リア,19763,,286594,Premium-EIP043-qq-e-4830k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペ,,1990/10～,,2.2 S2(LUCAS),リア,19763,,286595,Premium-EIP043-qq-e-4831k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1986/08～1989/08,,2.2,フロント,19763,,290238,Premium-EIP023-qq-e-2426k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1986/08～1989/08,,2.2,リア,19763,,282836,Premium-EIP043-qq-e-4838k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.0,フロント,19763,,288422,Premium-EIP023-qq-e-2425k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.0,リア,19763,,286597,Premium-EIP043-qq-e-4837k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.2E,フロント,19763,,290239,Premium-EIP023-qq-e-2427k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.2E,リア,19763,,284775,Premium-EIP043-qq-e-4839k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.3,フロント,19763,,285521,Premium-EIP023-qq-e-2428k,出さない,,EIP023,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.3,リア,19763,,286598,Premium-EIP043-qq-e-4841k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.3 20V(ate),フロント,19763,,289732,Premium-EIP017-qq-e-2429k,出さない,,EIP017,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.3 20V(ate),リア,19763,,282837,Premium-EIP043-qq-e-4842k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.3 20V(LUCAS),リア,19763,,287533,Premium-EIP043-qq-e-4843k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.6E/2.8E(ate),フロント,19763,,282288,Premium-EIP017-qq-e-2430k,出さない,,EIP017,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.6E/2.8E(ate),リア,19763,,290276,Premium-EIP043-qq-e-4844k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1989/08～,,2.6E/2.8E(LUCAS),リア,19763,,285674,Premium-EIP043-qq-e-4845k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
AUDI,クーペクワトロ,,1993～1995,,2.2 ターボ,リア,19763,,288457,Premium-EIP043-qq-e-4840k,出さない,,EIP043,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E82,UC20,2010/05～,,120i クーペ,フロント,19763,,289184,Premium-EIP160-qq-e-1930k,出さない,,EIP160,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E82,UC20,2010/05～,,120i クーペ,リア,19763,,287829,Premium-EIP135-qq-e-4295k,出さない,,EIP135,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E82,UC30/UC35,2008/02～,,135i クーペ,フロント,19763,,290101,Premium-EIP144-qq-e-1931k,出さない,,EIP144,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E82,UC30/UC35,2008/02～,,135i クーペ,リア,19763,,289173,Premium-EIP145-qq-e-4296k,出さない,,EIP145,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E82,,2011/09～,,Mクーペ,フロント,19763,,281861,Premium-EIP120-qq-e-1932k,出さない,,EIP120,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E82,,2011/09～,,Mクーペ,リア,19763,,285537,Premium-EIP151-qq-e-4297k,出さない,,EIP151,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UD20,2007/05～2011/10,,120i,フロント,19763,,282996,Premium-EIP134-qq-e-1937k,出さない,,EIP134,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UD20,2007/05～2011/10,,120i,リア,19763,,286913,Premium-EIP137-qq-e-4302k,出さない,,EIP137,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UD30/UF30,2005/11～2011/10,,130i,フロント,19763,,287378,Premium-EIP160-qq-e-1938k,出さない,,EIP160,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UD30/UF30,2005/11～2011/10,,130i,リア,19763,,282219,Premium-EIP135-qq-e-4303k,出さない,,EIP135,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UE16/UF16,2004/09～2011/10,,116i,フロント,19763,,282224,Premium-EIP136-qq-e-1933k,出さない,,EIP136,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UE16/UF16,2004/09～2011/10,,116i,リア,19763,,283145,Premium-EIP137-qq-e-4298k,出さない,,EIP137,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UF18,2004/09～2011/10,,118i,フロント,19763,,289669,Premium-EIP136-qq-e-1934k,出さない,,EIP136,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UF18,2004/09～2011/10,,118i,リア,19763,,286912,Premium-EIP137-qq-e-4299k,出さない,,EIP137,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UF20,2004/09～2006/01,,120i,フロント,19763,,287379,Premium-EIP161-qq-e-1935k,出さない,,EIP161,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UF20,2004/09～2006/01,,120i,リア,19763,,285058,Premium-EIP137-qq-e-4300k,出さない,,EIP137,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UF20,2006/01～2007/05,,120i,フロント,19763,,282225,Premium-EIP136-qq-e-1936k,出さない,,EIP136,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,UF20,2006/01～2007/05,,120i,リア,19763,,289672,Premium-EIP137-qq-e-4301k,出さない,,EIP137,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,,,,BMWパフォーマンスキャリパー F:6POT R:2POT,フロント,19763,,289172,Premium-EIP144-qq-e-1939k,出さない,,EIP144,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E87,,,,BMWパフォーマンスキャリパー F:6POT R:2POT,リア,19763,,286419,Premium-EIP145-qq-e-4304k,出さない,,EIP145,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E88,UL20,2008/03～2011/09,,120i カブリオレ,フロント,19763,,288611,Premium-EIP134-qq-e-1940k,出さない,,EIP134,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ E88,UL20,2008/03～2011/09,,120i カブリオレ,リア,19763,,287830,Premium-EIP135-qq-e-4305k,出さない,,EIP135,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,1シリーズ F20,1A16,2011/10～2012/03,,116i/スポーツ/スタイル,フロント,19763,,288497,Premium-EIP225-qq-e-1941k,出さない,,EIP225,ENDLESS,ブレーキパッド,Premium,ローター適正温度域:0～500℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
